,File Name,Modality,Vocal Channel,Emotion,Intensity,Statement,Repetition,Actor,Gender,File Path,Audio,Sampling Rate
1412,aug_01-01-01-01-01-01-10.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-01-01-10.mp4,"[ 0.01504517  0.01876831  0.01452637 ... -0.00506592 -0.00427246
 -0.00476074]",44100
1413,aug_01-01-01-01-01-02-10.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-01-02-10.mp4,[0.00354004 0.00369263 0.00357056 ... 0.00408936 0.00396729 0.00384521],44100
1414,aug_01-01-01-01-02-01-10.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-02-01-10.mp4,"[-0.01747871 -0.01478391 -0.011403   ... -0.02689109 -0.02449454
 -0.02126132]",44100
1415,aug_01-01-01-01-02-02-10.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-02-02-10.mp4,"[-1.2274853e-04 -5.6492263e-05 -1.4426860e-05 ...  0.0000000e+00
  0.0000000e+00  0.0000000e+00]",44100
1416,aug_01-01-01-01-01-01-11.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,11,male,Video_Speech_Actor_01/Actor_11/01-01-01-01-01-01-11.mp4,"[-0.01165639  0.01600425  0.00066385 ... -0.01164214  0.01086651
 -0.0009659 ]",44100
1417,aug_01-01-01-01-01-02-11.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,11,male,Video_Speech_Actor_01/Actor_11/01-01-01-01-01-02-11.mp4,"[-0.00143083 -0.01317504 -0.01079028 ...  0.01169941 -0.00140576
 -0.01735169]",44100
1418,aug_01-01-01-01-02-01-11.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,11,male,Video_Speech_Actor_01/Actor_11/01-01-01-01-02-01-11.mp4,[0.00264827 0.00327086 0.00385649 ... 0.00186659 0.00200176 0.0022205 ],44100
1419,aug_01-01-01-01-02-02-11.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,11,male,Video_Speech_Actor_01/Actor_11/01-01-01-01-02-02-11.mp4,"[-0.00183105 -0.00192261 -0.00195312 ... -0.0015564  -0.00158691
 -0.00167847]",44100
1420,aug_01-01-01-01-01-01-12.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,12,female,Video_Speech_Actor_01/Actor_12/01-01-01-01-01-01-12.mp4,[0.00768838 0.00566445 0.00197805 ... 0.         0.         0.        ],44100
1421,aug_01-01-01-01-01-02-12.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,12,female,Video_Speech_Actor_01/Actor_12/01-01-01-01-01-02-12.mp4,[0.00278555 0.00016076 0.00185234 ... 0.00181718 0.0050509  0.00377132],44100
1422,aug_01-01-01-01-02-01-12.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,12,female,Video_Speech_Actor_01/Actor_12/01-01-01-01-02-01-12.mp4,"[-0.01671093  0.00330543 -0.0025446  ...  0.01433286 -0.00442654
 -0.00027874]",44100
1423,aug_01-01-01-01-02-02-12.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,12,female,Video_Speech_Actor_01/Actor_12/01-01-01-01-02-02-12.mp4,"[-0.00791189 -0.00798372 -0.00769284 ... -0.00802977 -0.0085174
 -0.00825023]",44100
1424,aug_01-01-01-01-01-01-13.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-01-01-01-01-13.mp4,"[-0.00114099  0.00163657  0.00134656 ... -0.00062723  0.0002601
  0.00151498]",44100
1425,aug_01-01-01-01-01-02-13.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-01-01-01-02-13.mp4,"[ 0.00091263 -0.00133099  0.00192837 ... -0.00061927 -0.00035099
 -0.00274825]",44100
1426,aug_01-01-01-01-02-01-13.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,13,male,Video_Speech_Actor_01/Actor_13/01-01-01-01-02-01-13.mp4,"[-0.00650156 -0.0070842  -0.0075415  ... -0.00398626 -0.00500751
 -0.00585352]",44100
1427,aug_01-01-01-01-02-02-13.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,13,male,Video_Speech_Actor_01/Actor_13/01-01-01-01-02-02-13.mp4,"[-0.0112341  -0.00654265 -0.01701308 ... -0.00234801 -0.01533311
 -0.02967183]",44100
1428,aug_01-01-01-01-01-01-14.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-01-01-14.mp4,"[-7.3242188e-04 -3.0517578e-05  6.7138672e-04 ... -1.1291504e-03
 -1.3427734e-03 -1.2207031e-03]",44100
1429,aug_01-01-01-01-01-02-14.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-01-02-14.mp4,"[ 0.00195572 -0.00371982 -0.00565204 ... -0.00131861  0.00477304
 -0.00997082]",44100
1430,aug_01-01-01-01-02-01-14.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-02-01-14.mp4,"[-0.00257765 -0.00260383 -0.00260276 ... -0.00267001 -0.00264369
 -0.00261834]",44100
1431,aug_01-01-01-01-02-02-14.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,14,female,Video_Speech_Actor_01/Actor_14/01-01-01-01-02-02-14.mp4,"[-0.00240227  0.0081588   0.01046158 ...  0.01815495  0.01030471
  0.00295525]",44100
1432,aug_01-01-01-01-01-01-15.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-01-01-15.mp4,[0.00370843 0.00546667 0.00808417 ... 0.01656428 0.01649782 0.00852435],44100
1433,aug_01-01-01-01-01-02-15.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-01-02-15.mp4,"[-9.0016454e-04 -4.9784570e-04 -8.0723991e-04 ... -2.7087782e-04
 -1.3144474e-04 -2.1017215e-05]",44100
1434,aug_01-01-01-01-02-01-15.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-02-01-15.mp4,"[-0.00719063 -0.00688828 -0.00654642 ... -0.00786712 -0.00768889
 -0.0074665 ]",44100
1435,aug_01-01-01-01-02-02-15.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,15,male,Video_Speech_Actor_01/Actor_15/01-01-01-01-02-02-15.mp4,[0. 0. 0. ... 0. 0. 0.],44100
1436,aug_01-01-01-01-01-01-16.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,16,female,Video_Speech_Actor_01/Actor_16/01-01-01-01-01-01-16.mp4,[0.00198364 0.00231934 0.0022583  ... 0.00167847 0.0015564  0.00158691],44100
1437,aug_01-01-01-01-01-02-16.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,16,female,Video_Speech_Actor_01/Actor_16/01-01-01-01-01-02-16.mp4,"[-0.00076609 -0.00127384 -0.00160406 ...  0.00125286  0.00043454
 -0.00022471]",44100
1438,aug_01-01-01-01-02-01-16.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,16,female,Video_Speech_Actor_01/Actor_16/01-01-01-01-02-01-16.mp4,"[ 0.00405916  0.00221678 -0.00210574 ... -0.01154498 -0.00123089
  0.0054427 ]",44100
1439,aug_01-01-01-01-02-02-16.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,16,female,Video_Speech_Actor_01/Actor_16/01-01-01-01-02-02-16.mp4,"[-0.01704082 -0.00288344 -0.00840019 ... -0.02350972 -0.02509846
 -0.00788189]",44100
1440,aug_01-01-01-01-01-01-17.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,17,male,Video_Speech_Actor_01/Actor_17/01-01-01-01-01-01-17.mp4,"[-0.00317711 -0.00034876  0.00017909 ... -0.00422481  0.00191757
 -0.0012327 ]",44100
1441,aug_01-01-01-01-01-02-17.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,17,male,Video_Speech_Actor_01/Actor_17/01-01-01-01-01-02-17.mp4,"[-0.00713834 -0.00132233  0.00206707 ...  0.00327149  0.00667743
  0.00173432]",44100
1442,aug_01-01-01-01-02-01-17.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,17,male,Video_Speech_Actor_01/Actor_17/01-01-01-01-02-01-17.mp4,[0.01025551 0.01011746 0.01000396 ... 0.00966313 0.00997161 0.01021056],44100
1443,aug_01-01-01-01-02-02-17.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,17,male,Video_Speech_Actor_01/Actor_17/01-01-01-01-02-02-17.mp4,[0.00189195 0.00133873 0.00044178 ... 0.00269328 0.0028936  0.00244114],44100
1444,aug_01-01-01-01-01-01-18.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,18,female,Video_Speech_Actor_01/Actor_18/01-01-01-01-01-01-18.mp4,"[-0.00178154 -0.00060963  0.00057294 ... -0.00121314 -0.00062849
  0.00024457]",44100
1445,aug_01-01-01-01-01-02-18.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,18,female,Video_Speech_Actor_01/Actor_18/01-01-01-01-01-02-18.mp4,[0.00070564 0.00061844 0.00028874 ... 0.00057457 0.00062033 0.00045309],44100
1446,aug_01-01-01-01-02-01-18.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,18,female,Video_Speech_Actor_01/Actor_18/01-01-01-01-02-01-18.mp4,[0.00124984 0.00128753 0.00094487 ... 0.00030505 0.00038029 0.00080173],44100
1447,aug_01-01-01-01-02-02-18.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,18,female,Video_Speech_Actor_01/Actor_18/01-01-01-01-02-02-18.mp4,"[-0.00199684 -0.00179179 -0.00163656 ... -0.00240397 -0.00230305
 -0.0021877 ]",44100
1448,aug_01-01-01-01-01-01-19.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,19,male,Video_Speech_Actor_01/Actor_19/01-01-01-01-01-01-19.mp4,[0.00522743 0.00500059 0.00487873 ... 0.00572389 0.00558831 0.00545574],44100
1449,aug_01-01-01-01-01-02-19.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,19,male,Video_Speech_Actor_01/Actor_19/01-01-01-01-01-02-19.mp4,"[-0.00993322  0.00159806 -0.00320193 ... -0.00107639  0.00349044
 -0.00818461]",44100
1450,aug_01-01-01-01-02-01-19.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,19,male,Video_Speech_Actor_01/Actor_19/01-01-01-01-02-01-19.mp4,[0.00600504 0.00580952 0.00498479 ... 0.00452725 0.00524837 0.00672639],44100
1451,aug_01-01-01-01-02-02-19.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,19,male,Video_Speech_Actor_01/Actor_19/01-01-01-01-02-02-19.mp4,"[ 0.00146035  0.00608794  0.00317423 ... -0.002974    0.00384004
  0.00406718]",44100
1452,aug_01-01-01-01-01-01-20.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,20,female,Video_Speech_Actor_01/Actor_20/01-01-01-01-01-01-20.mp4,"[-0.00371726 -0.00386062 -0.00401132 ... -0.00350827 -0.00361973
 -0.00368686]",44100
1453,aug_01-01-01-01-01-02-20.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,20,female,Video_Speech_Actor_01/Actor_20/01-01-01-01-01-02-20.mp4,[0.00427279 0.0041706  0.00389765 ... 0.00247136 0.00370686 0.00427522],44100
1454,aug_01-01-01-01-02-01-20.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,20,female,Video_Speech_Actor_01/Actor_20/01-01-01-01-02-01-20.mp4,"[-0.00291686 -0.00222659 -0.00030985 ...  0.00013711  0.00019519
  0.00018326]",44100
1455,aug_01-01-01-01-02-02-20.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,20,female,Video_Speech_Actor_01/Actor_20/01-01-01-01-02-02-20.mp4,"[ 3.9805949e-05 -4.2489759e-05 -7.9657402e-05 ... -3.8183993e-04
 -3.8502095e-04 -2.0764583e-04]",44100
1456,aug_01-01-01-01-01-01-21.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,21,male,Video_Speech_Actor_01/Actor_21/01-01-01-01-01-01-21.mp4,"[-0.00525862 -0.00044519 -0.01730202 ... -0.00405573  0.00056794
 -0.00803054]",44100
1457,aug_01-01-01-01-01-02-21.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,21,male,Video_Speech_Actor_01/Actor_21/01-01-01-01-01-02-21.mp4,"[-0.00678831 -0.00824824 -0.00812016 ... -0.00853482 -0.00540628
 -0.00796569]",44100
1458,aug_01-01-01-01-02-01-21.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,21,male,Video_Speech_Actor_01/Actor_21/01-01-01-01-02-01-21.mp4,"[-0.00109863  0.00720215  0.01358032 ... -0.01315308 -0.01013184
 -0.00689697]",44100
1459,aug_01-01-01-01-02-02-21.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,21,male,Video_Speech_Actor_01/Actor_21/01-01-01-01-02-02-21.mp4,"[-0.00592041 -0.0050354  -0.0043335  ... -0.01013184 -0.00839233
 -0.00704956]",44100
1460,aug_01-01-01-01-01-01-22.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,22,female,Video_Speech_Actor_01/Actor_22/01-01-01-01-01-01-22.mp4,"[-0.00875854 -0.00790405 -0.00549316 ... -0.01245117 -0.0100708
 -0.00878906]",44100
1461,aug_01-01-01-01-01-02-22.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,22,female,Video_Speech_Actor_01/Actor_22/01-01-01-01-01-02-22.mp4,"[-0.00107004 -0.0010352  -0.00094178 ... -0.00104036 -0.00110735
 -0.00109228]",44100
1462,aug_01-01-01-01-02-01-22.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,22,female,Video_Speech_Actor_01/Actor_22/01-01-01-01-02-01-22.mp4,"[ 0.00744622 -0.00231247  0.00141066 ...  0.0107158  -0.00096794
  0.00218557]",44100
1463,aug_01-01-01-01-02-02-22.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,22,female,Video_Speech_Actor_01/Actor_22/01-01-01-01-02-02-22.mp4,"[-0.00057161 -0.00094943 -0.00182705 ...  0.          0.
  0.        ]",44100
1464,aug_01-01-01-01-01-01-23.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,23,male,Video_Speech_Actor_01/Actor_23/01-01-01-01-01-01-23.mp4,"[-0.01425171 -0.01403809 -0.01293945 ... -0.01068115 -0.01156616
 -0.01287842]",44100
1465,aug_01-01-01-01-01-02-23.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,23,male,Video_Speech_Actor_01/Actor_23/01-01-01-01-01-02-23.mp4,[0.00437381 0.0048898  0.00545486 ... 0.00219294 0.00281597 0.00355711],44100
1466,aug_01-01-01-01-02-01-23.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,23,male,Video_Speech_Actor_01/Actor_23/01-01-01-01-02-01-23.mp4,"[-0.00261209  0.0024858   0.00531221 ...  0.00392343 -0.00099473
 -0.0050131 ]",44100
1467,aug_01-01-01-01-02-02-23.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,23,male,Video_Speech_Actor_01/Actor_23/01-01-01-01-02-02-23.mp4,"[ 0.0028488  -0.01393757 -0.00296699 ...  0.00082408 -0.0016309
  0.00387278]",44100
1468,aug_01-01-01-01-01-01-24.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,24,female,Video_Speech_Actor_01/Actor_24/01-01-01-01-01-01-24.mp4,[0.00131226 0.00146484 0.00146484 ... 0.0010376  0.00115967 0.00112915],44100
1469,aug_01-01-01-01-01-02-24.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,24,female,Video_Speech_Actor_01/Actor_24/01-01-01-01-01-02-24.mp4,"[-0.00224394 -0.0126212  -0.01625224 ...  0.01002541  0.01694293
  0.00579094]",44100
1470,aug_01-01-01-01-02-01-24.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,24,female,Video_Speech_Actor_01/Actor_24/01-01-01-01-02-01-24.mp4,"[-0.01110678 -0.01349876 -0.01506068 ... -0.00522113 -0.00641918
 -0.00854242]",44100
1471,aug_01-01-01-01-02-02-24.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,24,female,Video_Speech_Actor_01/Actor_24/01-01-01-01-02-02-24.mp4,[0.00357574 0.0040534  0.00486499 ... 0.00294161 0.00324453 0.00338662],44100
1472,aug_01-01-01-01-01-01-01.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,1,male,Video_Speech_Actor_01/Actor_01/01-01-01-01-01-01-01.mp4,"[-0.00046401 -0.0004152  -0.0003955  ... -0.00029309 -0.00037854
 -0.0004544 ]",44100
1473,aug_01-01-01-01-01-02-01.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,1,male,Video_Speech_Actor_01/Actor_01/01-01-01-01-01-02-01.mp4,"[ 9.2142640e-04  4.3377280e-05 -7.4599101e-04 ... -3.2524964e-05
  3.7119855e-05  6.1852392e-05]",44100
1474,aug_01-01-01-01-02-01-01.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,1,male,Video_Speech_Actor_01/Actor_01/01-01-01-01-02-01-01.mp4,"[ 0.01828806  0.0108676   0.00581909 ... -0.00594877  0.00360859
 -0.00296748]",44100
1475,aug_01-01-01-01-02-02-01.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,1,male,Video_Speech_Actor_01/Actor_01/01-01-01-01-02-02-01.mp4,[0.0041653  0.00382657 0.00351251 ... 0.00448174 0.00447312 0.00439321],44100
1476,aug_01-01-01-01-01-01-02.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,2,female,Video_Speech_Actor_01/Actor_02/01-01-01-01-01-01-02.mp4,[0.0165448  0.01337814 0.01092746 ... 0.02280209 0.0218863  0.01979235],44100
1477,aug_01-01-01-01-01-02-02.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,2,female,Video_Speech_Actor_01/Actor_02/01-01-01-01-01-02-02.mp4,[0.00191036 0.00202587 0.00213308 ... 0.00146727 0.00167569 0.00182965],44100
1478,aug_01-01-01-01-02-01-02.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,2,female,Video_Speech_Actor_01/Actor_02/01-01-01-01-02-01-02.mp4,"[ 0.00595383  0.00113636 -0.0039242  ...  0.02985832  0.02167402
  0.01135618]",44100
1479,aug_01-01-01-01-02-02-02.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,2,female,Video_Speech_Actor_01/Actor_02/01-01-01-01-02-02-02.mp4,[0.00873149 0.00726595 0.00487816 ... 0.00942773 0.00831134 0.00834534],44100
1480,aug_01-01-01-01-01-01-03.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,3,male,Video_Speech_Actor_01/Actor_03/01-01-01-01-01-01-03.mp4,"[1.0752615e-03 2.6608249e-03 4.4189859e-05 ... 7.7780690e-03 6.3512302e-03
 5.3842720e-03]",44100
1481,aug_01-01-01-01-01-02-03.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,3,male,Video_Speech_Actor_01/Actor_03/01-01-01-01-01-02-03.mp4,"[-0.00280868 -0.00131976 -0.00788801 ... -0.00442023  0.00577488
 -0.00595376]",44100
1482,aug_01-01-01-01-02-01-03.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,3,male,Video_Speech_Actor_01/Actor_03/01-01-01-01-02-01-03.mp4,"[-0.00265918 -0.00167966  0.00529932 ... -0.00553666  0.00043066
  0.00486282]",44100
1483,aug_01-01-01-01-02-02-03.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,3,male,Video_Speech_Actor_01/Actor_03/01-01-01-01-02-02-03.mp4,"[-0.01000337 -0.00415887 -0.0036559  ... -0.03398427 -0.00531978
 -0.01354589]",44100
1484,aug_01-01-01-01-01-01-04.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-01-01-01-01-04.mp4,"[-0.01377153 -0.01289152  0.00772804 ...  0.00266532 -0.00794696
  0.00660503]",44100
1485,aug_01-01-01-01-01-02-04.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-01-01-01-02-04.mp4,"[ 8.7916851e-07 -4.4729686e-03  4.8923073e-05 ...  4.8347348e-03
  7.8314403e-04 -3.9523542e-03]",44100
1486,aug_01-01-01-01-02-01-04.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,4,female,Video_Speech_Actor_01/Actor_04/01-01-01-01-02-01-04.mp4,[0.00181526 0.00163884 0.00132656 ... 0.00210958 0.00195607 0.00192831],44100
1487,aug_01-01-01-01-02-02-04.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,4,female,Video_Speech_Actor_01/Actor_04/01-01-01-01-02-02-04.mp4,"[ 0.00285807 -0.00043241 -0.00170587 ...  0.00255242 -0.00366363
 -0.00230526]",44100
1488,aug_01-01-01-01-01-01-05.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-01-01-05.mp4,"[-0.00518257 -0.00504771 -0.00498611 ... -0.00544436 -0.00535836
 -0.00530976]",44100
1489,aug_01-01-01-01-01-02-05.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-01-02-05.mp4,"[-3.3669895e-04  1.2046675e-02  3.9508016e-04 ... -3.3021788e-06
 -4.8017962e-04  1.2500019e-02]",44100
1490,aug_01-01-01-01-02-01-05.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-02-01-05.mp4,"[ 0.01161241  0.00282538  0.01375369 ... -0.00493598  0.00895058
  0.00256949]",44100
1491,aug_01-01-01-01-02-02-05.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,5,male,Video_Speech_Actor_01/Actor_05/01-01-01-01-02-02-05.mp4,[0.00372314 0.00378418 0.0038147  ... 0.00357056 0.00366211 0.00369263],44100
1492,aug_01-01-01-01-01-01-06.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-01-01-06.mp4,"[ 0.00768288  0.00884719  0.00558337 ... -0.01489073 -0.02374669
  0.00892029]",44100
1493,aug_01-01-01-01-01-02-06.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-01-02-06.mp4,"[ 0.01696666  0.01207805  0.00242174 ...  0.00862285 -0.00812401
  0.01778603]",44100
1494,aug_01-01-01-01-02-01-06.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-02-01-06.mp4,"[ 0.00160311 -0.00371039 -0.00550446 ...  0.00907227  0.00378647
  0.00272859]",44100
1495,aug_01-01-01-01-02-02-06.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,6,female,Video_Speech_Actor_01/Actor_06/01-01-01-01-02-02-06.mp4,"[-0.00245995 -0.01210454  0.00481311 ...  0.00698632  0.01784636
  0.00051227]",44100
1496,aug_01-01-01-01-01-01-07.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,7,male,Video_Speech_Actor_01/Actor_07/01-01-01-01-01-01-07.mp4,"[-0.01349492 -0.00871159  0.01898034 ...  0.02922639  0.0037254
  0.01869263]",44100
1497,aug_01-01-01-01-01-02-07.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,7,male,Video_Speech_Actor_01/Actor_07/01-01-01-01-01-02-07.mp4,"[ 0.00700259  0.00622827 -0.005277   ... -0.00624398  0.00788829
  0.01089332]",44100
1498,aug_01-01-01-01-02-01-07.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,7,male,Video_Speech_Actor_01/Actor_07/01-01-01-01-02-01-07.mp4,"[ 0.00021945  0.00042842 -0.00070541 ...  0.00183853  0.00223224
  0.00050982]",44100
1499,aug_01-01-01-01-02-02-07.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,7,male,Video_Speech_Actor_01/Actor_07/01-01-01-01-02-02-07.mp4,"[ 0.00827181 -0.00482881 -0.000888   ... -0.00046235  0.0003007
  0.00199135]",44100
1500,aug_01-01-01-01-01-01-08.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,8,female,Video_Speech_Actor_01/Actor_08/01-01-01-01-01-01-08.mp4,"[-0.00326538 -0.00439453 -0.00540161 ...  0.00061035 -0.00073242
 -0.00198364]",44100
1501,aug_01-01-01-01-01-02-08.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,8,female,Video_Speech_Actor_01/Actor_08/01-01-01-01-01-02-08.mp4,"[-3.0758069e-04 -2.9938275e-04 -5.3749511e-05 ... -1.6388061e-03
 -1.6565927e-03 -1.6171318e-03]",44100
1502,aug_01-01-01-01-02-01-08.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,8,female,Video_Speech_Actor_01/Actor_08/01-01-01-01-02-01-08.mp4,[0.00651443 0.00695084 0.00737011 ... 0.00667199 0.00622174 0.00620096],44100
1503,aug_01-01-01-01-02-02-08.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,8,female,Video_Speech_Actor_01/Actor_08/01-01-01-01-02-02-08.mp4,[0. 0. 0. ... 0. 0. 0.],44100
1504,aug_01-01-01-01-01-01-10.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-01-01-10.mp4,[0.01204322 0.01245689 0.01237026 ... 0.00543861 0.00551578 0.00916271],44100
1505,aug_01-01-01-01-01-02-10.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-01-02-10.mp4,"[-0.00326581 -0.00866564 -0.00592022 ... -0.00108632 -0.00073981
 -0.00087165]",44100
1506,aug_01-01-01-01-02-01-10.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 01,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-02-01-10.mp4,"[-0.01452299 -0.01396601 -0.01495059 ... -0.01378715 -0.01409495
 -0.01456032]",44100
1507,aug_01-01-01-01-02-02-10.mp4,full-AV,speech,neutral,normal,Statement 02,Repetition 02,10,female,Video_Speech_Actor_01/Actor_10/01-01-01-01-02-02-10.mp4,[0.02201472 0.02147566 0.02120371 ... 0.02273815 0.02265174 0.02265541],44100
1508,aug_01-01-01-01-01-01-11.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 01,11,male,Video_Speech_Actor_01/Actor_11/01-01-01-01-01-01-11.mp4,"[-0.00250648 -0.000599    0.01618368 ... -0.00051459 -0.00219499
  0.00291475]",44100
1509,aug_01-01-01-01-01-02-11.mp4,full-AV,speech,neutral,normal,Statement 01,Repetition 02,11,male,Video_Speech_Actor_01/Actor_11/01-01-01-01-01-02-11.mp4,[0.00671387 0.00823975 0.00881958 ... 0.00408936 0.00473022 0.00534058],44100
